archive_year,archive_month,brand,service_generation,customer_segment,plan_family,plan_name,monthly_fee_hkd,published_price_hkd,price_billing_unit,local_data_gb,roaming_data_gb,post_fup_speed_mbps,contract_months,local_voice,add_on_charges_hkd,source_status,snapshot_id,source_url,archive_url,evidence_excerpt,record_key
2008,11,HKT Enterprise,,企业客户,HKT Enterprise,HKT official MegaLink Plus Host End 30M tariff 2013-05-14,35000,,,,,30,,MegaLink Plus commercial VPN service over shared IP infrastructure.,"Official MegaLink Plus tariff/list price. Setup, internal/external relocation and reconfiguration are not monthly rental and are excluded from the main fee.",parsed_official_tariff_pdf,hkt_megalink_plus_tariff_20081128,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,"Tariff No.: F050-0007 Published on 28 November 2008 FIXED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“the Company”) Name of Tariff: Megalink Plus Description of Tariff: Megalink Plus is the state-of-the-art broadband IP based service offered by the Company. Megalink Plus delivers high-speed VPN services to the commerc ial customers over a shared IP infrastructure. Customers can extend their wide area network to branch offices, telecommuters, suppliers and customers by taking advantage of Megalink Plus’s high speed and ubiquitous connectivity. Tariff Table: HK$ Port Type Bandwidth Installation Monthly Rental Internal Relocate External Relocate Reconfiguration Host End 2M $ 3,500 $ 5,000 $ 1,750 $ 3,500 $ 750 Host End 3M $ 3,500 $ 6,500 $ 1,750 $ 3,500 $ 750 Host End 4M $ 3,500 $ 8",811c7ea25c45040b
2008,11,HKT Enterprise,,企业客户,HKT Enterprise,HKT official MegaLink Plus Host End 40M tariff 2013-05-14,40000,,,,,40,,MegaLink Plus commercial VPN service over shared IP infrastructure.,"Official MegaLink Plus tariff/list price. Setup, internal/external relocation and reconfiguration are not monthly rental and are excluded from the main fee.",parsed_official_tariff_pdf,hkt_megalink_plus_tariff_20081128,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,"Tariff No.: F050-0007 Published on 28 November 2008 FIXED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“the Company”) Name of Tariff: Megalink Plus Description of Tariff: Megalink Plus is the state-of-the-art broadband IP based service offered by the Company. Megalink Plus delivers high-speed VPN services to the commerc ial customers over a shared IP infrastructure. Customers can extend their wide area network to branch offices, telecommuters, suppliers and customers by taking advantage of Megalink Plus’s high speed and ubiquitous connectivity. Tariff Table: HK$ Port Type Bandwidth Installation Monthly Rental Internal Relocate External Relocate Reconfiguration Host End 2M $ 3,500 $ 5,000 $ 1,750 $ 3,500 $ 750 Host End 3M $ 3,500 $ 6,500 $ 1,750 $ 3,500 $ 750 Host End 4M $ 3,500 $ 8",184fcdb05420e2d1
2008,11,HKT Enterprise,,企业客户,HKT Enterprise,HKT official MegaLink Plus Host End 50M tariff 2013-05-14,45000,,,,,50,,MegaLink Plus commercial VPN service over shared IP infrastructure.,"Official MegaLink Plus tariff/list price. Setup, internal/external relocation and reconfiguration are not monthly rental and are excluded from the main fee.",parsed_official_tariff_pdf,hkt_megalink_plus_tariff_20081128,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,"Tariff No.: F050-0007 Published on 28 November 2008 FIXED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“the Company”) Name of Tariff: Megalink Plus Description of Tariff: Megalink Plus is the state-of-the-art broadband IP based service offered by the Company. Megalink Plus delivers high-speed VPN services to the commerc ial customers over a shared IP infrastructure. Customers can extend their wide area network to branch offices, telecommuters, suppliers and customers by taking advantage of Megalink Plus’s high speed and ubiquitous connectivity. Tariff Table: HK$ Port Type Bandwidth Installation Monthly Rental Internal Relocate External Relocate Reconfiguration Host End 2M $ 3,500 $ 5,000 $ 1,750 $ 3,500 $ 750 Host End 3M $ 3,500 $ 6,500 $ 1,750 $ 3,500 $ 750 Host End 4M $ 3,500 $ 8",a3963867f15a82b9
2008,11,HKT Enterprise,,企业客户,HKT Enterprise,HKT official MegaLink Plus Host End 2M tariff 2013-05-14,5000,,,,,2,,MegaLink Plus commercial VPN service over shared IP infrastructure.,"Official MegaLink Plus tariff/list price. Setup, internal/external relocation and reconfiguration are not monthly rental and are excluded from the main fee.",parsed_official_tariff_pdf,hkt_megalink_plus_tariff_20081128,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,"Tariff No.: F050-0007 Published on 28 November 2008 FIXED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“the Company”) Name of Tariff: Megalink Plus Description of Tariff: Megalink Plus is the state-of-the-art broadband IP based service offered by the Company. Megalink Plus delivers high-speed VPN services to the commerc ial customers over a shared IP infrastructure. Customers can extend their wide area network to branch offices, telecommuters, suppliers and customers by taking advantage of Megalink Plus’s high speed and ubiquitous connectivity. Tariff Table: HK$ Port Type Bandwidth Installation Monthly Rental Internal Relocate External Relocate Reconfiguration Host End 2M $ 3,500 $ 5,000 $ 1,750 $ 3,500 $ 750 Host End 3M $ 3,500 $ 6,500 $ 1,750 $ 3,500 $ 750 Host End 4M $ 3,500 $ 8",23f56565576a33e6
2008,11,HKT Enterprise,,企业客户,HKT Enterprise,HKT official MegaLink Plus Host End 100M tariff 2013-05-14,55000,,,,,100,,MegaLink Plus commercial VPN service over shared IP infrastructure.,"Official MegaLink Plus tariff/list price. Setup, internal/external relocation and reconfiguration are not monthly rental and are excluded from the main fee.",parsed_official_tariff_pdf,hkt_megalink_plus_tariff_20081128,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,"Tariff No.: F050-0007 Published on 28 November 2008 FIXED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“the Company”) Name of Tariff: Megalink Plus Description of Tariff: Megalink Plus is the state-of-the-art broadband IP based service offered by the Company. Megalink Plus delivers high-speed VPN services to the commerc ial customers over a shared IP infrastructure. Customers can extend their wide area network to branch offices, telecommuters, suppliers and customers by taking advantage of Megalink Plus’s high speed and ubiquitous connectivity. Tariff Table: HK$ Port Type Bandwidth Installation Monthly Rental Internal Relocate External Relocate Reconfiguration Host End 2M $ 3,500 $ 5,000 $ 1,750 $ 3,500 $ 750 Host End 3M $ 3,500 $ 6,500 $ 1,750 $ 3,500 $ 750 Host End 4M $ 3,500 $ 8",eacd0c57763c7f53
2008,11,HKT Enterprise,,企业客户,HKT Enterprise,HKT official MegaLink Plus Host End 3M tariff 2013-05-14,6500,,,,,3,,MegaLink Plus commercial VPN service over shared IP infrastructure.,"Official MegaLink Plus tariff/list price. Setup, internal/external relocation and reconfiguration are not monthly rental and are excluded from the main fee.",parsed_official_tariff_pdf,hkt_megalink_plus_tariff_20081128,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,"Tariff No.: F050-0007 Published on 28 November 2008 FIXED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“the Company”) Name of Tariff: Megalink Plus Description of Tariff: Megalink Plus is the state-of-the-art broadband IP based service offered by the Company. Megalink Plus delivers high-speed VPN services to the commerc ial customers over a shared IP infrastructure. Customers can extend their wide area network to branch offices, telecommuters, suppliers and customers by taking advantage of Megalink Plus’s high speed and ubiquitous connectivity. Tariff Table: HK$ Port Type Bandwidth Installation Monthly Rental Internal Relocate External Relocate Reconfiguration Host End 2M $ 3,500 $ 5,000 $ 1,750 $ 3,500 $ 750 Host End 3M $ 3,500 $ 6,500 $ 1,750 $ 3,500 $ 750 Host End 4M $ 3,500 $ 8",d78b3f7ca118bcc4
2008,11,HKT Enterprise,,企业客户,HKT Enterprise,HKT official MegaLink Plus Host End 4M tariff 2013-05-14,8000,,,,,4,,MegaLink Plus commercial VPN service over shared IP infrastructure.,"Official MegaLink Plus tariff/list price. Setup, internal/external relocation and reconfiguration are not monthly rental and are excluded from the main fee.",parsed_official_tariff_pdf,hkt_megalink_plus_tariff_20081128,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,https://www.hkt.com/api-service/assets/F050-0007%20Megalink%20Plus.pdf,"Tariff No.: F050-0007 Published on 28 November 2008 FIXED CARRIER LICENCE TELECOMMUNICATIONS ORDINANCE (CHAPTER 106) Hong Kong Telecommunications (HKT) Limited (“the Company”) Name of Tariff: Megalink Plus Description of Tariff: Megalink Plus is the state-of-the-art broadband IP based service offered by the Company. Megalink Plus delivers high-speed VPN services to the commerc ial customers over a shared IP infrastructure. Customers can extend their wide area network to branch offices, telecommuters, suppliers and customers by taking advantage of Megalink Plus’s high speed and ubiquitous connectivity. Tariff Table: HK$ Port Type Bandwidth Installation Monthly Rental Internal Relocate External Relocate Reconfiguration Host End 2M $ 3,500 $ 5,000 $ 1,750 $ 3,500 $ 750 Host End 3M $ 3,500 $ 6,500 $ 1,750 $ 3,500 $ 750 Host End 4M $ 3,500 $ 8",252aa5cee9ca5a07
2009,02,1O1O,,高端个人客户,1O1O 5G,1O1O historical 3G Mobile TV Package HK$30,30,,,,,,,3G Mobile TV service with 50 included viewing minutes per month under the standard package.,Official tariff/list price. HK$1/min thereafter. The page states a promotional doubling to 100 minutes for the first 12 months; this temporary promotion is not recorded as the standard included entitlement. Adult stations carry separately listed monthly charges and are excluded from the base package fee.,parsed_historical_archive,1010_3g_mobile_tv_20090211,http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/3g_mobile_tv/charges_and_subscription/charges_and_subscription.jsp?language=eng,https://web.archive.org/web/20090211055534id_/http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/3g_mobile_tv/charges_and_subscription/charges_and_subscription.jsp?language=eng,"er Themes JAVA Games MMS eBooks Keyword To Your Message No. of Characters Left This SMS will be charged as Mobile No Password New Concatenated SMS Service Charges Home 3G Service & Infotainment 3G Mobile TV 3G Mobile TV 3G Mobile TV Package Monthly Fee Package Includes Thereafter $30 50mins ▲ Enjoy total 100 3G Mobile TV minutes now! $1 / min Remarks: ▲ During the promotion period, customer can enjoy total double 3G Mobile TV minutes for the first 12 months and will be resumed to $30/50 3G Mobile TV minutes after the promotion period. CSL reserves the right",1e484d3e3b1b47e4
2009,01,1O1O,,高端个人客户,1O1O 5G,1O1O historical RingMaster Poly/Mono Ringtone Package HK$15,15,,,,,,,Two designated poly/mono ringtones and Ringmaster special offer.,"Official tariff/list price. Pay-as-you-go downloads, previews, extra connecting tones, mobile data/WAP and roaming charges are separately listed and excluded from the monthly package fee.",parsed_historical_archive,1010_music_service_20090122,http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/music/charges_and_subscription/charges_and_subscription.jsp,https://web.archive.org/web/20090122112813id_/http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/music/charges_and_subscription/charges_and_subscription.jsp,"be charged for pre-listen to MP3 Ringtone / Full Song / Dual Download. * $5 will be charged for each additional connecting tone selected, valid for 30 days. Other Package Charge RingMaster Package Monthly Fee Including Poly/Mono Ringtone + Ringmaster Special Offer# $15 2 designated Poly/Mono Ringtones + 2 designated Ringmaster MP3 Ringtone + Ringmaster Special Offer# $25 2 designated MP3 Ringtones + 2 designated Ringmaster ""RingMaster"" Power Station# $15 1 Channel $28 2 or above Chann",7904183f57eecd45
2009,01,1O1O,,高端个人客户,1O1O 5G,1O1O historical RingMaster Power Station 1 Channel HK$15,15,,,,,,,One RingMaster Power Station channel.,"Official tariff/list price. Pay-as-you-go downloads, previews, extra connecting tones, mobile data/WAP and roaming charges are separately listed and excluded from the monthly package fee.",parsed_historical_archive,1010_music_service_20090122,http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/music/charges_and_subscription/charges_and_subscription.jsp,https://web.archive.org/web/20090122112813id_/http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/music/charges_and_subscription/charges_and_subscription.jsp,"e Including Poly/Mono Ringtone + Ringmaster Special Offer# $15 2 designated Poly/Mono Ringtones + 2 designated Ringmaster MP3 Ringtone + Ringmaster Special Offer# $25 2 designated MP3 Ringtones + 2 designated Ringmaster ""RingMaster"" Power Station# $15 1 Channel $28 2 or above Channels 8 songs / Channels Self- selected Ringmaster Package# $20 3 self-selected connecting tone per month #Thereafter charge of Power Station is $5 per connecting tone for 30 days. Ringtones Package Mo",22aaf4fd260445b4
2009,01,1O1O,,高端个人客户,1O1O 5G,1O1O historical Music Channel Package HK$20,20,,,,,,,"20 MV viewings, one MP3 ringtone and one colour wallpaper for selected content.","Official tariff/list price. Pay-as-you-go downloads, previews, extra connecting tones, mobile data/WAP and roaming charges are separately listed and excluded from the monthly package fee.",parsed_historical_archive,1010_music_service_20090122,http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/music/charges_and_subscription/charges_and_subscription.jsp,https://web.archive.org/web/20090122112813id_/http://1010.hkcsl.com:80/jsp/3g_service_and_infotainment/music/charges_and_subscription/charges_and_subscription.jsp,"gtones Wallpaper Themes JAVA Games MMS eBooks Keyword To Your Message No. of Characters Left This SMS will be charged as Mobile No Password New Concatenated SMS Service Charges Home 3G Service & Infotainment Music Music Music Channel Package Including $20 / month 20 MV viewings, 1 MP3 ringtone & 1 colour wallpaper for selected content. * Text content can be viewed unlimitedly. For viewing video clips, please refer to the Fair Usage Policy of CSL (Clause 3.6 of the Mobile Radio T",39caf401d85e45bd
