vendor,legal_name,ticker,fiscal_year,fiscal_year_end,metric_key,metric_zh,value,currency,unit,official_value,official_unit,verification_status,verification_count,verification_method,verification_sources,verification_note,source_ids,primary_source_url,disclosure_quality,quality_note
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2016,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2017,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2018,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2019,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2020,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2021,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2022,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2023,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2024,December 31,revenue_yoy,收入同比增长,,,percent,,percent,source_gap_confirmed,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Huawei Cloud / Cloud Computing,"Huawei Investment & Holding Co., Ltd.",private,2025,December 31,revenue_yoy,收入同比增长,-3.5,,percent,-3.5,percent,official_derived_from_verified_rows,3,three_distinct_official_documents,"[{""id"": ""huawei_2025_annual"", ""label"": ""Huawei 2025 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2025"", ""type"": ""official_annual_report""}, {""id"": ""huawei_2024_annual"", ""label"": ""Huawei 2024 Annual Report, Cloud Computing business segment table"", ""url"": ""https://www.huawei.com/en/annual-report/2024"", ""type"": ""official_annual_report""}, {""id"": ""huawei_annual_report_index"", ""label"": ""Huawei annual report index"", ""url"": ""https://www.huawei.com/en/annual-report"", ""type"": ""official_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,huawei_2025_annual;huawei_2024_annual;huawei_annual_report_index,https://www.huawei.com/en/annual-report/2025,segment_with_reclassification,"华为 2025 年报将 2024 云计算分部收入重述为 33,325 百万元，而 2024 年报原披露 2024 为 38,523 百万元、2023 为 35,514 百万元；跨年趋势必须说明重分类影响。"
Oracle Cloud,Oracle Corporation,ORCL,2016,May 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2017,May 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2018,May 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2019,May 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2020,May 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2021,May 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2022,May 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2023,May 31,cloud_revenue,云收入/云相关分部收入,15881,USD,millions,15881,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""oracle_2023_10k"", ""label"": ""Oracle FY2023 Form 10-K, consolidated cash-flow statement"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_2024_10k"", ""label"": ""Oracle FY2024 Form 10-K, consolidated cash-flow statement"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2023_10k;oracle_2024_10k;oracle_2025_10k,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2024,May 31,cloud_revenue,云收入/云相关分部收入,19774,USD,millions,19774,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""oracle_2024_10k"", ""label"": ""Oracle FY2024 Form 10-K, consolidated cash-flow statement"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_fy2024_results"", ""label"": ""Oracle FY2024 Q4 and full-year earnings release tables"", ""url"": ""https://investor.oracle.com/files/doc_financials/2024/q4/Q424_Form8K_Exhibit99-1_Earnings_Release_Tables.pdf"", ""type"": ""official_results_pdf""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2024_10k;oracle_2025_10k;oracle_fy2024_results,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2025,May 31,cloud_revenue,云收入/云相关分部收入,24506,USD,millions,24506,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_fy2025_results"", ""label"": ""Oracle FY2025 Q4 and full-year results"", ""url"": ""https://investor.oracle.com/investor-news/news-details/2025/Oracle-Announces-Fiscal-2025-Fourth-Quarter-and-Fiscal-Full-Year-Financial-Results/default.aspx"", ""type"": ""official_results_release""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_fy2025_results;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2016,May 31,cloud_services_license_support_revenue,云服务与许可证支持收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2017,May 31,cloud_services_license_support_revenue,云服务与许可证支持收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2018,May 31,cloud_services_license_support_revenue,云服务与许可证支持收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2019,May 31,cloud_services_license_support_revenue,云服务与许可证支持收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2020,May 31,cloud_services_license_support_revenue,云服务与许可证支持收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
Oracle Cloud,Oracle Corporation,ORCL,2021,May 31,cloud_services_license_support_revenue,云服务与许可证支持收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""oracle_2025_10k"", ""label"": ""Oracle FY2025 Form 10-K, cloud services and cloud/license tables"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm"", ""type"": ""official_10k""}, {""id"": ""oracle_ir_sec_filings"", ""label"": ""Oracle Investor Relations SEC filings index"", ""url"": ""https://investor.oracle.com/sec-filings/default.aspx"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,oracle_2025_10k;oracle_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm,direct_product_line_and_segment,Oracle 直接披露 Cloud services 产品线收入；Cloud and license 分部利润包含云服务、许可证支持和本地许可证。
